Reading_ID,Battery_ID,Timestamp,Voltage_V,Current_A,Temperature_C,SOC_Percentage,Cycle_Count
R-009475,B-024,2026-03-27 14:50:37,2.65,50.81,29.3,63.3,60
R-009476,B-021,2026-03-27 14:50:37,3.13,-45.31,44.72,29.67,26
R-009477,B-013,2026-03-27 14:50:37,3.34,116.8,27.88,63.59,192
R-009478,B-002,2026-03-27 14:50:37,4.21,100.83,38.6,98.21,54
R-009479,B-023,2026-03-27 14:50:37,3.49,-33.39,26.57,10.5,137
R-009480,B-025,2026-03-27 14:50:37,2.48,112.0,25.74,33.63,124
R-009481,B-016,2026-03-27 14:51:37,2.38,-65.96,31.86,11.94,169
R-009482,B-019,2026-03-27 14:51:37,4.04,-10.1,43.96,84.52,34
R-009483,B-018,2026-03-27 14:51:37,2.75,58.72,41.02,84.9,104
R-009484,B-015,2026-03-27 14:51:37,2.57,-68.56,36.99,48.12,107
R-009485,B-014,2026-03-27 14:51:37,3.63,-33.53,40.23,33.23,153
R-009486,B-003,2026-03-27 14:51:37,2.98,-67.03,32.37,12.51,49
R-009487,B-007,2026-03-27 14:51:37,3.64,70.85,26.26,30.26,38
R-009488,B-010,2026-03-27 14:51:37,2.75,-24.55,38.68,75.11,47
R-009489,B-025,2026-03-27 14:52:37,2.47,66.08,38.99,34.98,124
R-009490,B-002,2026-03-27 14:52:37,4.16,59.38,41.64,98.65,54
R-009491,B-001,2026-03-27 14:52:37,3.13,135.46,32.65,23.84,191
R-009492,B-005,2026-03-27 14:52:37,3.59,133.13,38.14,89.83,200
R-009493,B-021,2026-03-27 14:52:37,3.17,-84.78,37.58,29.2,26
R-009494,B-016,2026-03-27 14:52:37,2.3,-49.17,26.69,11.64,169
R-009495,B-009,2026-03-27 14:52:37,3.66,-50.28,40.01,35.82,105
R-009496,B-024,2026-03-27 14:53:37,2.68,121.33,42.5,63.47,60
R-009497,B-017,2026-03-27 14:53:37,3.3,83.69,29.36,48.55,170
R-009498,B-015,2026-03-27 14:53:37,2.52,-71.27,40.48,47.74,107
R-009499,B-010,2026-03-27 14:53:37,2.72,-82.26,44.76,74.52,47
R-009500,B-004,2026-03-27 14:53:37,2.62,-69.68,38.94,59.41,147
R-009501,B-013,2026-03-27 14:53:37,3.41,51.44,42.01,63.95,192
R-009502,B-005,2026-03-27 14:54:37,3.59,144.25,28.62,90.54,200
R-009503,B-008,2026-03-27 14:54:37,3.42,84.66,29.92,12.64,30
R-009504,B-018,2026-03-27 14:54:37,2.73,133.09,25.66,86.22,104
R-009505,B-022,2026-03-27 14:54:37,2.99,-33.27,33.86,11.13,130
R-009506,B-002,2026-03-27 14:54:37,4.21,137.4,25.68,99.47,54
R-009507,B-023,2026-03-27 14:54:37,3.48,-12.94,35.05,10.27,137
R-009508,B-019,2026-03-27 14:55:37,4.07,-39.72,39.75,83.93,34
R-009509,B-014,2026-03-27 14:55:37,3.58,-65.78,29.32,32.59,153
R-009510,B-007,2026-03-27 14:55:37,3.6,53.18,35.76,30.56,38
R-009511,B-013,2026-03-27 14:55:37,3.37,54.49,44.12,65.1,192
R-009512,B-005,2026-03-27 14:55:37,3.6,60.2,35.07,91.59,200
R-009513,B-016,2026-03-27 14:56:37,2.32,-47.11,36.02,11.4,169
R-009514,B-003,2026-03-27 14:56:37,3.05,-51.96,31.43,11.74,49
R-009515,B-017,2026-03-27 14:56:37,3.24,57.68,35.7,49.26,170
R-009516,B-009,2026-03-27 14:56:37,3.68,-65.17,27.8,35.28,105
R-009517,B-021,2026-03-27 14:56:37,3.17,-33.28,29.22,28.6,26
R-009518,B-008,2026-03-27 14:56:37,3.46,70.71,35.88,12.88,30
R-009519,B-015,2026-03-27 14:56:37,2.52,-73.31,32.28,46.81,107
R-009520,B-010,2026-03-27 14:57:37,2.66,-49.46,40.93,73.96,47
R-009521,B-007,2026-03-27 14:57:37,3.67,113.17,36.0,32.05,38
R-009522,B-025,2026-03-27 14:57:37,2.53,103.57,31.32,35.96,124
R-009523,B-023,2026-03-27 14:57:37,3.42,-38.98,26.02,10.17,137
R-009524,B-004,2026-03-27 14:57:37,2.6,-70.46,33.99,58.8,147
R-009525,B-014,2026-03-27 14:57:37,3.58,-38.59,40.6,31.69,153
R-009526,B-003,2026-03-27 14:57:37,3.04,-41.56,39.17,11.33,49
R-009527,B-024,2026-03-27 14:57:37,2.63,84.0,30.36,64.06,60
R-009528,B-001,2026-03-27 14:57:37,3.1,131.96,36.11,24.65,191
R-009529,B-017,2026-03-27 14:57:37,3.28,81.48,29.22,50.18,170
R-009530,B-021,2026-03-27 14:57:37,3.09,-68.48,41.78,28.03,26
R-009531,B-001,2026-03-27 14:58:37,3.12,109.31,35.29,25.98,191
R-009532,B-010,2026-03-27 14:58:37,2.73,-40.61,27.05,73.69,47
R-009533,B-024,2026-03-27 14:58:37,2.62,51.36,26.01,64.24,60
R-009534,B-013,2026-03-27 14:58:37,3.36,113.31,42.93,65.77,192
R-009535,B-018,2026-03-27 14:58:37,2.74,108.82,39.16,87.53,104
R-009536,B-017,2026-03-27 14:58:37,3.33,50.09,37.98,51.42,170
R-009537,B-003,2026-03-27 14:58:37,2.96,-14.22,27.09,10.71,49
R-009538,B-022,2026-03-27 14:58:37,2.98,-13.7,31.81,10.35,130
R-009539,B-005,2026-03-27 14:59:37,3.57,141.14,36.12,92.29,200
R-009540,B-023,2026-03-27 14:59:37,3.41,-48.3,43.24,9.22,137
R-009541,B-010,2026-03-27 14:59:37,2.72,-41.59,31.5,72.77,47
R-009542,B-002,2026-03-27 14:59:37,4.19,60.89,29.47,100.0,55
R-009543,B-024,2026-03-27 15:00:37,2.61,66.61,31.33,65.17,60
R-009544,B-021,2026-03-27 15:00:37,3.09,-89.22,38.55,27.23,26
R-009545,B-001,2026-03-27 15:00:37,3.14,89.96,34.28,26.46,191
R-009546,B-019,2026-03-27 15:00:37,4.03,-84.17,44.13,83.64,34
R-009547,B-008,2026-03-27 15:00:37,3.47,88.3,39.52,14.36,30
R-009548,B-025,2026-03-27 15:00:37,2.5,89.49,25.21,37.11,124
R-009549,B-023,2026-03-27 15:00:37,3.47,-28.08,35.74,8.74,137
R-009550,B-002,2026-03-27 15:00:37,4.24,-43.77,40.09,99.18,55
R-009551,B-022,2026-03-27 15:01:37,3.0,-42.25,41.85,9.42,130
R-009552,B-018,2026-03-27 15:01:37,2.82,78.84,26.79,88.5,104
R-009553,B-009,2026-03-27 15:01:37,3.64,-59.85,28.87,34.95,105
R-009554,B-007,2026-03-27 15:01:37,3.67,71.7,41.0,33.08,38
R-009555,B-016,2026-03-27 15:01:37,2.3,-99.61,38.12,11.12,169
R-009556,B-010,2026-03-27 15:01:37,2.67,-71.42,38.93,71.87,47
R-009557,B-015,2026-03-27 15:01:37,2.54,-77.54,31.75,46.55,107
R-009558,B-003,2026-03-27 15:02:37,2.95,-38.21,40.73,10.57,49
R-009559,B-014,2026-03-27 15:02:37,3.66,-25.23,29.23,31.2,153
R-009560,B-015,2026-03-27 15:02:37,2.49,-12.05,37.54,45.78,107
R-009561,B-022,2026-03-27 15:02:37,3.02,-47.74,36.6,8.89,130
R-009562,B-004,2026-03-27 15:02:37,2.6,-43.5,26.39,58.64,147
R-009563,B-013,2026-03-27 15:02:37,3.39,108.4,28.24,66.01,192
R-009564,B-010,2026-03-27 15:03:37,2.68,-62.83,71.57,71.76,47
R-009565,B-014,2026-03-27 15:03:37,3.62,-14.49,37.84,30.99,153
R-009566,B-017,2026-03-27 15:03:37,3.26,105.59,26.21,52.14,170
R-009567,B-005,2026-03-27 15:03:37,3.58,126.04,26.87,93.66,200
R-009568,B-021,2026-03-27 15:03:37,3.08,-59.89,43.63,27.02,26
R-009569,B-001,2026-03-27 15:03:37,3.11,90.8,42.93,27.45,191
R-009570,B-023,2026-03-27 15:03:37,3.45,-44.78,25.18,7.95,137
R-009571,B-015,2026-03-27 15:03:37,2.52,-81.71,40.74,45.63,107
R-009572,B-024,2026-03-27 15:03:37,2.62,82.47,30.26,66.55,60
R-009573,B-009,2026-03-27 15:04:37,3.6,-85.93,32.43,34.15,105
R-009574,B-007,2026-03-27 15:04:37,3.64,70.69,39.05,34.08,38
R-009575,B-002,2026-03-27 15:04:37,4.23,-85.77,26.61,98.73,55
R-009576,B-008,2026-03-27 15:04:37,3.51,105.52,32.44,15.51,30
R-009577,B-010,2026-03-27 15:04:37,2.65,-81.98,32.75,71.65,47
R-009578,B-025,2026-03-27 15:04:37,2.48,138.19,25.14,37.55,124
R-009579,B-018,2026-03-27 15:04:37,2.8,65.33,36.43,89.42,104
R-009580,B-013,2026-03-27 15:05:37,3.36,136.24,43.84,66.3,192
R-009581,B-019,2026-03-27 15:05:37,4.09,-70.68,34.0,83.04,34
R-009582,B-024,2026-03-27 15:05:37,2.64,144.56,27.27,67.69,60
R-009583,B-001,2026-03-27 15:05:37,3.13,77.49,26.67,28.74,191
R-009584,B-009,2026-03-27 15:05:37,3.69,-45.01,30.27,33.69,105
R-009585,B-017,2026-03-27 15:06:37,3.35,62.31,43.58,53.47,170
R-009586,B-014,2026-03-27 15:06:37,3.66,-64.73,43.27,30.29,153
R-009587,B-016,2026-03-27 15:06:37,2.31,-75.01,43.15,10.73,169
R-009588,B-022,2026-03-27 15:06:37,3.01,-79.01,37.82,8.29,130
R-009589,B-021,2026-03-27 15:06:37,3.1,-52.37,28.94,26.49,26
R-009590,B-015,2026-03-27 15:06:37,2.57,-28.04,40.53,45.5,107
R-009591,B-003,2026-03-27 15:07:37,3.01,-11.42,36.49,10.0,49
R-009592,B-023,2026-03-27 15:07:37,3.45,-33.24,71.39,7.08,137
R-009593,B-015,2026-03-27 15:07:37,2.56,-74.09,37.01,44.95,107
R-009594,B-016,2026-03-27 15:07:37,2.31,-57.82,39.47,10.39,169
R-009595,B-004,2026-03-27 15:07:37,2.59,-86.53,42.47,58.45,147
R-009596,B-013,2026-03-27 15:07:37,3.41,100.08,40.15,67.61,192
R-009597,B-005,2026-03-27 15:07:37,3.6,79.85,25.99,94.7,200
R-009598,B-009,2026-03-27 15:07:37,3.59,-25.23,44.12,32.8,105
R-009599,B-002,2026-03-27 15:08:37,4.2,-49.92,42.44,97.99,55
R-009600,B-008,2026-03-27 15:08:37,3.45,147.2,31.05,16.23,30
R-009601,B-007,2026-03-27 15:08:37,3.69,149.98,28.03,35.07,38
R-009602,B-019,2026-03-27 15:08:37,4.09,-87.56,25.6,82.3,34
R-009603,B-023,2026-03-27 15:08:37,3.41,-21.52,34.99,6.48,137
R-009604,B-025,2026-03-27 15:08:37,2.5,96.64,36.93,38.22,124
R-009605,B-024,2026-03-27 15:09:37,2.7,93.84,35.66,68.61,60
R-009606,B-018,2026-03-27 15:09:37,2.78,130.13,44.21,89.72,104
R-009607,B-019,2026-03-27 15:09:37,4.06,-47.75,37.8,81.35,34
R-009608,B-010,2026-03-27 15:09:37,2.68,-11.72,42.15,71.05,47
R-009609,B-014,2026-03-27 15:09:37,3.6,-45.96,29.46,29.84,153
R-009610,B-001,2026-03-27 15:10:37,3.14,110.37,31.25,29.39,191
R-009611,B-017,2026-03-27 15:10:37,3.36,108.71,42.19,54.03,170
R-009612,B-018,2026-03-27 15:10:37,2.85,98.39,37.83,90.98,104
R-009613,B-015,2026-03-27 15:10:37,2.48,-22.82,31.04,44.42,107
R-009614,B-022,2026-03-27 15:11:37,3.01,-18.94,25.59,7.46,130
R-009615,B-018,2026-03-27 15:11:37,2.81,52.65,43.79,92.06,104
R-009616,B-007,2026-03-27 15:11:37,3.7,131.07,28.07,35.63,38
R-009617,B-021,2026-03-27 15:11:37,3.14,-27.02,41.89,26.11,26
R-009618,B-025,2026-03-27 15:11:37,2.54,55.65,25.02,39.35,124
R-009619,B-019,2026-03-27 15:11:37,4.01,-21.79,26.07,80.72,34
R-009620,B-019,2026-03-27 15:12:37,4.01,-72.66,29.51,80.49,34
R-009621,B-003,2026-03-27 15:12:37,2.99,-29.29,28.59,9.65,49
R-009622,B-024,2026-03-27 15:12:37,2.72,125.59,31.35,69.76,60
R-009623,B-013,2026-03-27 15:12:37,3.37,72.04,29.78,67.98,192
R-009624,B-004,2026-03-27 15:12:37,2.6,-85.39,37.16,57.54,147
R-009625,B-009,2026-03-27 15:12:37,3.67,-80.08,37.02,32.52,105
R-009626,B-023,2026-03-27 15:12:37,3.37,-60.54,32.03,5.69,137
R-009627,B-014,2026-03-27 15:13:37,3.57,-13.68,29.9,29.5,153
R-009628,B-004,2026-03-27 15:13:37,2.64,-19.25,30.47,56.96,147
R-009629,B-008,2026-03-27 15:13:37,3.47,110.09,25.42,16.73,30
R-009630,B-024,2026-03-27 15:13:37,2.65,89.03,26.9,71.04,60
R-009631,B-001,2026-03-27 15:13:37,3.17,79.24,31.45,29.91,191
R-009632,B-002,2026-03-27 15:13:37,4.22,-69.07,43.03,97.82,55
R-009633,B-019,2026-03-27 15:13:37,4.06,-95.31,40.78,80.29,34
R-009634,B-013,2026-03-27 15:14:37,3.43,137.95,30.37,69.14,192
R-009635,B-010,2026-03-27 15:14:37,2.69,-79.99,36.2,70.9,47
R-009636,B-015,2026-03-27 15:14:37,2.54,-21.24,32.08,43.66,107
R-009637,B-019,2026-03-27 15:14:37,4.01,-54.59,29.4,79.76,34
R-009638,B-017,2026-03-27 15:14:37,3.32,93.44,31.36,55.4,170
R-009639,B-001,2026-03-27 15:14:37,3.18,107.73,29.58,30.68,191
R-009640,B-018,2026-03-27 15:14:37,2.8,50.06,37.72,92.19,104
R-009641,B-007,2026-03-27 15:14:37,3.71,81.83,36.16,36.42,38
R-009642,B-004,2026-03-27 15:15:37,2.6,-86.7,31.61,56.65,147
R-009643,B-009,2026-03-27 15:15:37,3.59,-48.41,32.1,31.85,105
R-009644,B-022,2026-03-27 15:15:37,2.93,-89.75,30.79,7.06,130
R-009645,B-002,2026-03-27 15:15:37,4.19,-81.59,25.08,97.51,55
R-009646,B-013,2026-03-27 15:15:37,3.42,144.34,38.37,69.26,192
R-009647,B-015,2026-03-27 15:15:37,2.52,-69.91,42.93,43.26,107
R-009648,B-018,2026-03-27 15:15:37,2.86,59.26,42.95,93.48,104
R-009649,B-014,2026-03-27 15:15:37,3.6,-41.15,35.03,28.56,153
R-009650,B-019,2026-03-27 15:15:37,4.02,-49.24,38.06,79.44,34
R-009651,B-014,2026-03-27 15:16:37,3.61,-96.75,29.89,28.11,153
R-009652,B-003,2026-03-27 15:16:37,2.99,-88.18,39.67,8.69,49
R-009653,B-004,2026-03-27 15:16:37,2.57,-61.72,35.93,56.52,147
R-009654,B-025,2026-03-27 15:16:37,2.52,53.21,42.65,40.3,124
R-009655,B-015,2026-03-27 15:16:37,2.57,-96.79,29.55,42.85,107
R-009656,B-002,2026-03-27 15:16:37,4.23,-81.6,40.04,97.29,55
R-009657,B-024,2026-03-27 15:17:37,2.71,71.34,33.43,71.85,60
R-009658,B-010,2026-03-27 15:17:37,2.66,-49.61,43.86,70.37,47
R-009659,B-002,2026-03-27 15:17:37,4.16,-87.82,34.48,96.3,55
R-009660,B-022,2026-03-27 15:17:37,2.97,-64.92,38.26,6.84,130
R-009661,B-001,2026-03-27 15:17:37,3.18,111.55,34.46,31.21,191
R-009662,B-023,2026-03-27 15:17:37,3.42,-88.22,33.65,5.19,137
R-009663,B-007,2026-03-27 15:18:37,3.69,118.63,37.44,37.38,38
R-009664,B-004,2026-03-27 15:18:37,2.64,-90.09,30.63,55.86,147
R-009665,B-015,2026-03-27 15:18:37,2.52,-75.31,29.05,41.86,107
R-009666,B-003,2026-03-27 15:18:37,2.94,-73.58,32.26,8.29,49
R-009667,B-017,2026-03-27 15:18:37,3.32,130.51,29.32,55.87,170
R-009668,B-009,2026-03-27 15:18:37,3.63,-51.73,42.0,31.15,105
R-009669,B-008,2026-03-27 15:18:37,3.46,128.75,31.92,17.54,30
R-009670,B-019,2026-03-27 15:19:37,4.03,-85.87,38.87,78.59,34
R-009671,B-013,2026-03-27 15:19:37,3.47,144.35,38.23,69.85,192
R-009672,B-002,2026-03-27 15:20:37,4.12,-20.13,28.09,95.97,55
R-009673,B-001,2026-03-27 15:20:37,3.17,54.04,40.11,31.85,191
R-009674,B-010,2026-03-27 15:20:37,2.69,-14.08,27.7,69.46,47
R-009675,B-022,2026-03-27 15:20:37,2.94,-52.33,37.58,6.63,130
R-009676,B-018,2026-03-27 15:20:37,2.81,107.38,32.39,94.55,104
R-009677,B-014,2026-03-27 15:20:37,3.6,-62.33,33.58,27.31,153
R-009678,B-015,2026-03-27 15:20:37,2.54,-68.35,31.96,41.03,107
R-009679,B-013,2026-03-27 15:20:37,3.44,143.71,39.57,70.13,192
R-009680,B-023,2026-03-27 15:21:37,3.44,-38.24,28.85,5.0,137
R-009681,B-025,2026-03-27 15:21:37,2.47,76.97,77.75,40.49,124
R-009682,B-001,2026-03-27 15:21:37,3.19,136.91,28.33,32.76,191
R-009683,B-014,2026-03-27 15:21:37,3.56,-72.63,32.21,26.96,153
R-009684,B-024,2026-03-27 15:21:37,2.65,64.31,37.99,72.26,60
R-009685,B-013,2026-03-27 15:22:37,3.46,53.49,42.24,71.48,192
R-009686,B-017,2026-03-27 15:22:37,3.31,72.57,37.1,56.39,170
R-009687,B-009,2026-03-27 15:22:37,3.64,-52.77,33.81,30.97,105
R-009688,B-023,2026-03-27 15:22:37,3.41,60.64,42.88,6.19,137
R-009689,B-018,2026-03-27 15:22:37,2.87,64.37,30.1,95.33,104
R-009690,B-022,2026-03-27 15:22:37,2.98,-41.71,35.85,6.04,130
R-009691,B-018,2026-03-27 15:23:37,2.85,107.75,34.04,96.81,104
R-009692,B-001,2026-03-27 15:23:37,3.2,133.3,34.26,33.04,191
R-009693,B-014,2026-03-27 15:23:37,3.56,-79.81,27.18,26.35,153
R-009694,B-003,2026-03-27 15:23:37,3.01,-43.41,31.34,8.01,49
R-009695,B-008,2026-03-27 15:23:37,3.55,139.77,31.23,18.57,30
R-009696,B-018,2026-03-27 15:24:37,2.86,116.58,41.95,97.56,104
R-009697,B-003,2026-03-27 15:24:37,2.94,-60.62,25.41,7.74,49
R-009698,B-013,2026-03-27 15:24:37,3.43,130.86,35.93,72.78,192
R-009699,B-024,2026-03-27 15:24:37,2.67,137.42,41.22,72.58,60
R-009700,B-015,2026-03-27 15:24:37,2.51,-25.03,27.79,40.65,107
R-009701,B-009,2026-03-27 15:25:37,3.65,-80.92,28.58,30.6,105
R-009702,B-022,2026-03-27 15:25:37,2.97,-86.06,29.48,5.67,130
R-009703,B-002,2026-03-27 15:25:37,4.11,-75.1,38.21,95.2,55
R-009704,B-010,2026-03-27 15:25:37,2.71,-71.87,27.71,68.88,47
R-009705,B-001,2026-03-27 15:25:37,3.12,54.91,83.68,33.25,191
R-009706,B-018,2026-03-27 15:25:37,2.79,80.0,34.21,98.7,104
R-009707,B-025,2026-03-27 15:25:37,2.56,95.76,42.79,41.24,124
R-009708,B-008,2026-03-27 15:26:37,3.51,55.43,34.92,19.72,30
R-009709,B-014,2026-03-27 15:26:37,3.6,-85.6,44.67,25.88,153
R-009710,B-017,2026-03-27 15:26:37,3.32,56.02,37.59,56.96,170
R-009711,B-023,2026-03-27 15:26:37,3.42,97.15,42.07,6.36,137
R-009712,B-003,2026-03-27 15:26:37,3.0,-85.84,36.12,7.53,49
R-009713,B-010,2026-03-27 15:27:37,2.65,-18.91,30.37,68.08,47
R-009714,B-003,2026-03-27 15:27:37,3.01,-65.97,25.59,6.98,49
R-009715,B-014,2026-03-27 15:27:37,3.59,-16.01,37.3,25.08,153
R-009716,B-008,2026-03-27 15:27:37,3.52,109.68,29.23,20.58,30
R-009717,B-022,2026-03-27 15:27:37,2.98,-69.33,41.72,5.3,130
R-009718,B-023,2026-03-27 15:27:37,3.44,101.17,37.9,6.83,137
R-009719,B-015,2026-03-27 15:27:37,2.47,-66.31,25.59,40.31,107
R-009720,B-013,2026-03-27 15:28:37,3.48,109.77,39.17,73.23,192
R-009721,B-015,2026-03-27 15:28:37,2.53,-39.36,44.9,39.81,107
R-009722,B-017,2026-03-27 15:28:37,3.36,135.89,29.38,58.39,170
R-009723,B-024,2026-03-27 15:28:37,2.73,125.67,32.48,73.71,60
R-009724,B-015,2026-03-27 15:29:37,2.47,-60.26,41.05,38.87,107
R-009725,B-023,2026-03-27 15:29:37,3.44,51.47,34.41,7.34,137
R-009726,B-018,2026-03-27 15:29:37,2.87,116.59,31.7,100.0,105
R-009727,B-003,2026-03-27 15:29:37,2.99,-59.31,26.55,6.76,49
R-009728,B-010,2026-03-27 15:29:37,2.69,-86.14,37.48,67.48,47
R-009729,B-002,2026-03-27 15:29:37,4.18,-71.08,35.86,94.61,55
R-009730,B-001,2026-03-27 15:29:37,3.15,103.93,41.0,33.57,191
R-009731,B-009,2026-03-27 15:30:37,3.62,-51.9,26.12,30.38,105
R-009732,B-023,2026-03-27 15:30:37,3.41,57.77,28.86,8.26,137
R-009733,B-022,2026-03-27 15:30:37,2.94,-24.6,74.37,5.19,130
R-009734,B-003,2026-03-27 15:31:37,3.0,-74.36,43.74,6.34,49
R-009735,B-024,2026-03-27 15:31:37,2.74,97.74,43.24,74.88,60
R-009736,B-008,2026-03-27 15:31:37,3.49,125.82,32.66,20.72,30
R-009737,B-014,2026-03-27 15:32:37,3.61,-61.92,32.08,24.64,153
R-009738,B-009,2026-03-27 15:32:37,3.62,-14.84,27.98,30.15,105
R-009739,B-018,2026-03-27 15:32:37,2.86,-95.84,38.17,99.74,105
R-009740,B-002,2026-03-27 15:32:37,4.18,-87.48,37.03,94.29,55
R-009741,B-013,2026-03-27 15:32:37,3.49,97.49,39.44,74.12,192
R-009742,B-001,2026-03-27 15:32:37,3.21,143.83,31.46,33.82,191
R-009743,B-017,2026-03-27 15:32:37,3.39,103.21,29.44,59.35,170
R-009744,B-015,2026-03-27 15:33:37,2.46,-57.39,30.74,38.21,107
R-009745,B-023,2026-03-27 15:33:37,3.48,139.35,37.56,9.21,137
R-009746,B-010,2026-03-27 15:34:37,2.63,-88.19,29.18,67.25,47
R-009747,B-017,2026-03-27 15:34:37,3.31,53.56,36.87,60.12,170
R-009748,B-008,2026-03-27 15:34:37,3.5,79.91,42.44,21.12,30
R-009749,B-022,2026-03-27 15:34:37,2.99,-84.26,35.55,5.01,130
R-009750,B-003,2026-03-27 15:34:37,2.98,-54.79,29.87,6.08,49
R-009751,B-014,2026-03-27 15:34:37,3.6,-17.75,31.08,24.28,153
R-009752,B-024,2026-03-27 15:35:37,2.74,124.95,39.95,75.83,60
R-009753,B-009,2026-03-27 15:35:37,3.57,-29.68,33.57,29.58,105
R-009754,B-008,2026-03-27 15:35:37,3.58,149.79,42.39,21.65,30
R-009755,B-017,2026-03-27 15:36:37,3.39,69.81,37.67,60.33,170
R-009756,B-002,2026-03-27 15:36:37,4.14,-58.35,41.18,94.17,55
R-009757,B-018,2026-03-27 15:36:37,2.85,-41.21,43.58,98.94,105
R-009758,B-008,2026-03-27 15:37:37,3.54,145.91,28.77,21.88,30
R-009759,B-013,2026-03-27 15:37:37,3.44,147.84,35.91,74.65,192
R-009760,B-017,2026-03-27 15:37:37,3.39,132.4,27.77,61.22,170
R-009761,B-015,2026-03-27 15:37:37,2.52,-84.4,37.32,37.55,107
R-009762,B-009,2026-03-27 15:38:37,3.59,-63.79,30.31,28.58,105
R-009763,B-023,2026-03-27 15:38:37,3.39,117.29,80.64,9.52,137
R-009764,B-018,2026-03-27 15:38:37,2.83,-26.35,41.64,97.96,105
R-009765,B-010,2026-03-27 15:38:37,2.64,-26.11,25.48,66.37,47
R-009766,B-003,2026-03-27 15:39:37,2.99,-15.25,44.31,5.26,49
R-009767,B-022,2026-03-27 15:39:37,2.95,-31.58,42.6,5.0,130
R-009768,B-024,2026-03-27 15:39:37,2.74,98.36,32.08,77.15,60
R-009769,B-014,2026-03-27 15:39:37,3.54,-52.25,32.04,23.52,153
R-009770,B-023,2026-03-27 15:39:37,3.45,75.59,36.31,9.85,137
R-009771,B-023,2026-03-27 15:40:37,3.48,97.23,29.99,11.08,137
R-009772,B-008,2026-03-27 15:40:37,3.51,98.48,35.6,22.16,30
R-009773,B-009,2026-03-27 15:40:37,3.6,-52.82,33.71,28.29,105
R-009774,B-002,2026-03-27 15:40:37,4.17,-10.59,43.25,93.87,55
R-009775,B-024,2026-03-27 15:40:37,2.7,140.5,40.19,78.54,60
R-009776,B-002,2026-03-27 15:41:37,4.13,-73.08,44.94,93.7,55
R-009777,B-018,2026-03-27 15:41:37,2.85,-22.12,39.77,97.27,105
R-009778,B-008,2026-03-27 15:41:37,3.55,85.15,39.34,22.73,30
R-009779,B-017,2026-03-27 15:41:37,3.37,60.79,32.18,62.04,170
R-009780,B-015,2026-03-27 15:42:37,2.51,-69.92,40.29,37.16,107
R-009781,B-013,2026-03-27 15:42:37,3.5,76.28,33.26,75.5,192
R-009782,B-023,2026-03-27 15:42:37,3.45,116.83,29.19,12.33,137
R-009783,B-002,2026-03-27 15:42:37,4.19,-80.28,36.7,93.54,55
R-009784,B-010,2026-03-27 15:43:37,2.7,-88.92,36.66,66.21,47
R-009785,B-003,2026-03-27 15:43:37,2.93,-95.12,41.02,5.0,49
R-009786,B-015,2026-03-27 15:43:37,2.54,-50.21,39.89,36.8,107
R-009787,B-022,2026-03-27 15:43:37,2.95,86.68,27.53,5.44,130
R-009788,B-008,2026-03-27 15:44:37,3.59,55.61,37.98,24.04,30
R-009789,B-014,2026-03-27 15:44:37,3.54,-51.56,37.17,22.59,153
R-009790,B-009,2026-03-27 15:44:37,3.56,-64.16,30.48,27.44,105
R-009791,B-024,2026-03-27 15:45:37,2.69,114.91,36.29,78.72,60
R-009792,B-017,2026-03-27 15:45:37,3.41,93.53,33.6,63.1,170
R-009793,B-018,2026-03-27 15:45:37,2.81,-34.55,43.13,96.67,105
R-009794,B-013,2026-03-27 15:45:37,3.48,106.05,44.99,76.28,192
R-009795,B-022,2026-03-27 15:46:37,2.94,70.12,32.84,5.89,130
R-009796,B-024,2026-03-27 15:46:37,2.7,51.28,30.34,79.78,60
R-009797,B-018,2026-03-27 15:46:37,2.83,-89.65,27.62,95.67,105
R-009798,B-023,2026-03-27 15:47:37,3.5,57.39,27.31,12.89,137
R-009799,B-003,2026-03-27 15:47:37,3.01,122.7,38.31,6.16,49
R-009800,B-015,2026-03-27 15:47:37,2.49,-86.61,37.3,36.64,107
R-009801,B-002,2026-03-27 15:47:37,4.13,-60.62,34.39,93.1,55
R-009802,B-010,2026-03-27 15:47:37,2.68,-61.48,35.92,65.76,47
R-009803,B-008,2026-03-27 15:47:37,3.52,133.66,72.76,24.34,30
R-009804,B-002,2026-03-27 15:48:37,4.18,-97.9,25.95,92.31,55
R-009805,B-008,2026-03-27 15:49:37,3.62,99.72,32.99,25.65,30
R-009806,B-010,2026-03-27 15:49:37,2.63,-79.51,35.78,65.13,47
R-009807,B-009,2026-03-27 15:49:37,3.6,-32.71,32.29,27.3,105
R-009808,B-002,2026-03-27 15:49:37,4.16,-73.79,33.89,92.12,55
R-009809,B-023,2026-03-27 15:49:37,3.5,135.5,28.48,13.18,137
R-009810,B-014,2026-03-27 15:49:37,3.57,-65.26,27.38,21.6,153
R-009811,B-013,2026-03-27 15:50:37,3.49,83.12,43.05,76.72,192
R-009812,B-018,2026-03-27 15:50:37,2.79,-32.11,30.49,95.06,105
R-009813,B-014,2026-03-27 15:50:37,3.57,-57.37,25.95,20.76,153
R-009814,B-010,2026-03-27 15:50:37,2.65,-90.51,39.43,64.23,47
R-009815,B-010,2026-03-27 15:51:37,2.61,-48.31,32.03,63.79,47
R-009816,B-024,2026-03-27 15:51:37,2.76,139.77,28.92,80.08,60
R-009817,B-022,2026-03-27 15:51:37,2.94,127.47,38.03,6.03,130
